age,workclass,education,marital.status,occupation,race,sex,capital.gain,capital.loss,hours.per.week,income
84,Private,HS-grad,Widowed,Prof-specialty,White,Female,0,0,16,0
51,Private,Some-college,Married,Craft-repair,White,Male,0,0,40,0
24,Local-gov,Bachelors,Never-married,Prof-specialty,White,Male,0,0,50,0
30,Private,HS-grad,Married,Machine-op-inspct,White,Male,0,0,45,0
22,Private,10th,Never-married,Other-service,White,Male,0,0,40,0
30,Private,Masters,Never-married,Prof-specialty,White,Male,0,0,40,0
47,Private,Some-college,Divorced,Exec-managerial,White,Female,0,0,40,0
19,Private,HS-grad,Never-married,Sales,White,Female,0,0,35,0
43,Self-emp-not-inc,Some-college,Divorced,Adm-clerical,White,Female,0,0,36,0
30,Private,Bachelors,Never-married,Exec-managerial,White,Female,0,0,50,0
46,Private,Masters,Divorced,Exec-managerial,White,Female,0,0,45,0
49,Local-gov,Bachelors,Married,Prof-specialty,White,Male,0,0,60,0
37,Private,5th-6th,Never-married,Machine-op-inspct,White,Female,0,0,40,0
42,Private,Masters,Never-married,Exec-managerial,White,Male,0,0,40,0
46,Private,Assoc,Never-married,Adm-clerical,White,Female,0,0,40,0
23,Private,Some-college,Never-married,Other-service,White,Female,0,0,20,0
26,Private,Bachelors,Married,Craft-repair,White,Male,0,0,58,1
64,Private,Masters,Never-married,Prof-specialty,White,Female,0,0,8,0
20,Private,HS-grad,Never-married,Adm-clerical,White,Female,0,0,40,0
31,Private,HS-grad,Divorced,Transport-moving,White,Male,0,0,40,0
44,Private,Some-college,Divorced,Machine-op-inspct,White,Male,0,0,40,0
23,Private,Bachelors,Never-married,Exec-managerial,White,Male,0,0,40,0
31,Local-gov,Masters,Married,Prof-specialty,White,Male,0,0,90,1
35,Self-emp-not-inc,11th,Married,Craft-repair,White,Male,0,0,36,0
30,Self-emp-not-inc,Some-college,Divorced,Craft-repair,White,Male,0,0,35,0
35,Private,HS-grad,Divorced,Craft-repair,White,Male,0,0,20,0
40,Private,HS-grad,Married,Adm-clerical,White,Female,0,0,38,0
18,Private,11th,Never-married,Other-service,White,Female,0,0,20,0
63,Private,HS-grad,Married,Adm-clerical,Black,Male,0,0,40,0
20,State-gov,HS-grad,Never-married,Transport-moving,White,Male,0,0,40,0
50,Local-gov,Masters,Married,Exec-managerial,White,Male,0,0,60,1
49,Private,Masters,Married,Sales,White,Male,0,0,45,0
53,Self-emp-not-inc,10th,Married,Farming-fishing,White,Male,0,0,40,0
34,Private,HS-grad,Separated,Adm-clerical,White,Female,0,0,40,0
54,Private,HS-grad,Divorced,Transport-moving,White,Male,0,0,56,1
40,Private,Some-college,Married,Adm-clerical,White,Male,0,0,40,1
22,Private,Bachelors,Never-married,Sales,White,Female,0,0,40,0
28,Private,10th,Never-married,Farming-fishing,White,Male,0,0,35,0
24,Private,HS-grad,Never-married,Craft-repair,White,Male,0,0,40,0
37,Private,1st-4th,Never-married,Other-service,White,Female,0,0,48,0
62,Private,HS-grad,Married,Sales,White,Female,0,0,16,0
51,Private,Assoc,Widowed,Prof-specialty,Asian-Pac-Islander,Female,0,0,40,0
31,Private,HS-grad,Never-married,Adm-clerical,White,Female,0,0,8,0
42,Self-emp-inc,Some-college,Divorced,Exec-managerial,White,Male,0,0,90,1
42,Private,HS-grad,Married,Other-service,Black,Female,0,0,35,0
54,Private,Assoc,Married-civ-spouse,Craft-repair,White,Male,0,0,40,0
23,Private,Bachelors,Never-married,Exec-managerial,White,Female,0,0,60,0
28,Private,HS-grad,Never-married,Other-service,White,Female,0,0,46,0
42,Private,11th,Divorced,Craft-repair,White,Male,0,0,40,0
30,Private,HS-grad,Never-married,Exec-managerial,Black,Male,0,0,40,0
33,Federal-gov,HS-grad,Married,Craft-repair,White,Male,0,0,40,0
33,Private,HS-grad,Divorced,Tech-support,White,Female,0,0,40,0
27,Private,11th,Married,Handlers-cleaners,White,Male,0,0,40,0
62,Private,5th-6th,Married,Farming-fishing,Asian-Pac-Islander,Male,0,0,40,0
17,Private,10th,Never-married,Sales,White,Male,0,0,30,0
58,Private,Some-college,Divorced,Adm-clerical,Black,Female,0,0,55,1
34,Private,Bachelors,Married,Prof-specialty,White,Male,0,0,42,1
20,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,0,0,35,0
64,Federal-gov,Some-college,Married,Adm-clerical,White,Female,0,0,40,1
41,Private,HS-grad,Married,Adm-clerical,White,Female,0,0,40,1
40,Private,7th-8th,Married,Craft-repair,White,Male,0,0,40,0
53,Local-gov,Masters,Married,Adm-clerical,White,Male,0,0,38,1
44,Private,Doctorate,Never-married,Prof-specialty,White,Male,0,0,45,0
37,Private,5th-6th,Never-married,Adm-clerical,White,Female,0,0,40,0
46,Private,Bachelors,Married,Tech-support,White,Male,0,0,60,1
17,Private,9th,Never-married,Machine-op-inspct,White,Male,0,0,20,0
35,Private,HS-grad,Divorced,Craft-repair,White,Male,0,0,40,0
36,Local-gov,Assoc,Separated,Adm-clerical,White,Female,0,0,40,0
49,State-gov,HS-grad,Married,Handlers-cleaners,White,Male,0,0,40,1
48,Private,Prof-school,Divorced,Prof-specialty,White,Female,0,0,25,0
26,Private,Bachelors,Never-married,Sales,White,Male,0,0,40,0
26,Private,Assoc,Never-married,Adm-clerical,White,Female,0,0,8,0
35,State-gov,HS-grad,Married,Craft-repair,White,Male,0,0,40,0
29,Private,9th,Never-married,Machine-op-inspct,White,Male,0,0,40,0
36,Local-gov,Some-college,Separated,Adm-clerical,Black,Male,0,0,40,0
25,Private,Bachelors,Married,Prof-specialty,White,Male,0,0,40,0
18,Local-gov,10th,Never-married,Other-service,White,Male,0,0,25,0
21,Private,Some-college,Never-married,Sales,Black,Female,0,0,20,0
22,Private,HS-grad,Married,Other-service,Black,Male,0,0,40,0
52,Private,HS-grad,Married,Craft-repair,White,Male,0,0,45,1
36,Self-emp-not-inc,Some-college,Married,Other-service,White,Female,0,0,40,0
42,Private,Some-college,Married,Sales,White,Male,0,0,50,1
37,Private,Assoc,Married-civ-spouse,Sales,White,Male,0,0,54,0
39,Private,Assoc,Never-married,Craft-repair,White,Male,0,0,40,0
32,Private,Bachelors,Never-married,Prof-specialty,White,Male,0,0,40,0
53,Private,HS-grad,Married,Exec-managerial,White,Male,0,0,40,0
30,Private,11th,Married,Craft-repair,White,Male,0,0,40,0
51,Private,Some-college,Married,Tech-support,White,Female,0,0,40,1
62,Local-gov,Assoc,Divorced,Adm-clerical,Black,Female,0,0,40,0
38,Private,5th-6th,Married,Machine-op-inspct,White,Male,0,0,40,0
23,Private,Bachelors,Never-married,Tech-support,White,Male,0,0,40,0
37,Federal-gov,Some-college,Never-married,Adm-clerical,White,Male,0,0,40,0
41,Private,Some-college,Married,Machine-op-inspct,White,Male,0,0,40,0
47,Self-emp-not-inc,Bachelors,Married,Sales,White,Male,0,0,40,1
25,Private,Some-college,Married,Exec-managerial,Black,Female,0,0,40,1
35,Private,Assoc,Divorced,Other-service,White,Female,0,0,50,0
30,Private,HS-grad,Never-married,Other-service,White,Male,0,0,40,0
36,Private,Assoc,Married-civ-spouse,Exec-managerial,White,Female,0,0,50,1
42,Private,Bachelors,Married,Transport-moving,White,Male,0,0,60,0
51,Private,HS-grad,Married,Transport-moving,Black,Male,0,0,40,0
34,Private,HS-grad,Divorced,Adm-clerical,White,Male,0,0,40,0
44,Self-emp-inc,HS-grad,Divorced,Craft-repair,White,Male,0,0,60,0
27,Private,Bachelors,Never-married,Machine-op-inspct,White,Male,0,0,41,0
39,Private,HS-grad,Separated,Handlers-cleaners,Black,Male,0,0,40,0
31,Private,Bachelors,Never-married,Sales,Black,Female,0,0,50,0
23,Private,11th,Never-married,Craft-repair,White,Male,0,0,35,0
66,Private,Bachelors,Married,Prof-specialty,White,Male,0,0,99,0
26,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,0,0,40,0
52,Private,HS-grad,Married,Handlers-cleaners,White,Male,0,0,40,1
53,Self-emp-inc,11th,Widowed,Exec-managerial,White,Female,0,0,30,0
48,Self-emp-not-inc,Bachelors,Married,Exec-managerial,Asian-Pac-Islander,Male,0,0,40,0
37,Self-emp-inc,Assoc,Separated,Exec-managerial,White,Male,0,0,50,0
17,Private,11th,Never-married,Other-service,White,Female,0,0,5,0
50,Private,Assoc,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1
39,Private,Some-college,Divorced,Craft-repair,Black,Male,0,0,40,0
28,Federal-gov,Bachelors,Never-married,Tech-support,Black,Female,0,0,40,0
38,Private,Assoc,Divorced,Craft-repair,White,Male,0,0,40,0
28,Local-gov,Bachelors,Divorced,Prof-specialty,White,Male,0,0,40,0
40,Private,9th,Never-married,Transport-moving,White,Male,0,0,45,0
20,Private,Some-college,Never-married,Machine-op-inspct,White,Male,0,0,40,0
32,State-gov,Bachelors,Married,Protective-serv,White,Male,0,0,40,1
23,State-gov,Bachelors,Never-married,Adm-clerical,White,Male,0,0,40,0
41,Private,HS-grad,Married,Craft-repair,Asian-Pac-Islander,Male,0,0,40,0
36,Private,HS-grad,Married,Sales,White,Male,0,0,50,0
34,Private,10th,Married,Craft-repair,White,Male,0,0,40,0
34,Private,HS-grad,Divorced,Craft-repair,White,Male,0,0,44,0
36,Self-emp-inc,Prof-school,Married,Prof-specialty,White,Male,0,0,80,1
67,Federal-gov,HS-grad,Widowed,Other-service,White,Male,0,0,40,0
45,Private,Doctorate,Divorced,Prof-specialty,White,Male,0,0,45,1
22,Private,10th,Separated,Other-service,White,Female,0,0,35,0
25,Private,Bachelors,Married,Exec-managerial,White,Male,0,0,43,0
61,Private,Some-college,Divorced,Other-service,White,Female,0,0,40,0
31,Local-gov,Some-college,Never-married,Adm-clerical,Black,Female,0,0,40,0
47,Self-emp-inc,HS-grad,Married,Prof-specialty,White,Male,0,0,38,0
31,Private,1st-4th,Married,Prof-specialty,White,Male,0,0,45,0
17,Private,9th,Never-married,Sales,Other,Female,0,0,32,0
38,Self-emp-inc,Some-college,Married,Sales,White,Male,0,0,50,1
42,Private,Some-college,Widowed,Exec-managerial,Amer-Indian-Eskimo,Female,0,0,40,0
78,Private,5th-6th,Married,Transport-moving,Asian-Pac-Islander,Male,0,0,36,0
54,Private,Assoc,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1
26,Local-gov,Bachelors,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0,0,50,0
30,Private,HS-grad,Married,Prof-specialty,White,Male,0,0,35,1
46,Private,Bachelors,Married,Craft-repair,White,Male,0,0,40,1
26,Private,Bachelors,Never-married,Prof-specialty,Black,Female,0,0,45,0
30,Private,HS-grad,Never-married,Sales,White,Female,0,0,35,0
25,Private,Some-college,Never-married,Tech-support,White,Male,0,0,40,0
32,Self-emp-inc,Bachelors,Married,Sales,White,Male,0,0,40,0
25,Local-gov,HS-grad,Married,Craft-repair,White,Male,0,0,38,0
51,Private,11th,Married,Machine-op-inspct,White,Male,0,0,40,0
24,State-gov,Bachelors,Never-married,Prof-specialty,White,Male,0,0,40,0
22,Private,Some-college,Never-married,Tech-support,White,Female,0,0,40,0
28,Private,HS-grad,Never-married,Exec-managerial,White,Female,0,0,40,0
29,Local-gov,11th,Divorced,Other-service,Black,Female,0,0,20,0
26,Private,Bachelors,Never-married,Other-service,White,Male,0,0,40,0
41,Federal-gov,Bachelors,Never-married,Exec-managerial,White,Male,0,0,40,1
19,Private,Some-college,Never-married,Sales,White,Female,0,0,35,0
51,Private,Prof-school,Married,Prof-specialty,White,Male,0,0,50,1
27,Private,5th-6th,Married,Farming-fishing,White,Male,0,0,40,0
33,Private,Bachelors,Married,Prof-specialty,Black,Male,0,0,40,1
19,Private,HS-grad,Never-married,Sales,White,Female,0,0,8,0
41,Private,Bachelors,Married,Prof-specialty,White,Male,0,0,45,1
29,Federal-gov,Masters,Married,Prof-specialty,White,Male,0,0,40,1
28,Private,HS-grad,Married,Adm-clerical,Black,Male,0,0,40,0
25,Private,Some-college,Never-married,Exec-managerial,White,Male,0,0,40,0
21,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,0,0,36,0
48,Private,11th,Divorced,Other-service,White,Female,0,0,31,0
46,Self-emp-inc,Prof-school,Married,Prof-specialty,White,Male,0,0,60,1
35,Private,Some-college,Married,Sales,White,Male,0,0,50,0
35,Federal-gov,Bachelors,Married,Exec-managerial,White,Male,0,0,40,1
50,Private,10th,Married,Craft-repair,White,Male,0,0,40,0
45,Private,Some-college,Married,Exec-managerial,White,Male,0,0,40,0
62,Local-gov,Bachelors,Married,Prof-specialty,White,Female,0,0,40,0
33,Local-gov,HS-grad,Divorced,Craft-repair,White,Male,0,0,40,0
22,Private,Some-college,Never-married,Handlers-cleaners,White,Female,0,0,30,0
50,Private,HS-grad,Married,Craft-repair,White,Male,0,0,48,1
25,Private,11th,Divorced,Exec-managerial,White,Female,0,0,40,0
44,Private,Some-college,Divorced,Other-service,White,Female,0,0,40,0
26,Private,HS-grad,Married,Transport-moving,White,Male,0,0,40,1
31,State-gov,Masters,Divorced,Exec-managerial,White,Female,0,0,50,1
56,Private,HS-grad,Married,Sales,White,Female,0,0,15,0
49,Self-emp-not-inc,7th-8th,Married,Sales,White,Male,0,0,40,0
49,Private,12th,Married,Craft-repair,White,Male,0,0,40,1
46,Private,HS-grad,Widowed,Adm-clerical,White,Female,0,0,43,0
33,Private,Some-college,Never-married,Craft-repair,Black,Male,0,0,40,0
25,Private,Bachelors,Never-married,Prof-specialty,White,Female,0,0,30,0
40,Private,Assoc,Divorced,Exec-managerial,White,Female,0,0,40,1
32,State-gov,Masters,Never-married,Prof-specialty,White,Male,0,0,10,0
44,Private,Bachelors,Married,Transport-moving,White,Male,0,0,55,0
48,Private,HS-grad,Divorced,Adm-clerical,White,Female,0,0,30,0
17,Private,10th,Never-married,Sales,White,Female,0,0,12,0
22,Local-gov,HS-grad,Never-married,Handlers-cleaners,Black,Male,0,0,40,0
17,Private,11th,Never-married,Handlers-cleaners,White,Male,0,0,17,0
49,Self-emp-inc,Prof-school,Married,Prof-specialty,White,Male,0,0,60,1
26,Private,HS-grad,Married,Other-service,White,Male,0,0,50,0
19,State-gov,Some-college,Never-married,Prof-specialty,White,Male,0,0,10,0
17,Private,12th,Never-married,Other-service,White,Female,0,0,16,0
38,Private,HS-grad,Married,Other-service,White,Male,0,0,40,0
34,Local-gov,Assoc,Divorced,Protective-serv,Asian-Pac-Islander,Male,0,0,40,0
48,Private,HS-grad,Married,Craft-repair,White,Male,0,0,42,1
63,Private,Masters,Married,Prof-specialty,White,Male,0,0,50,1
19,Private,HS-grad,Never-married,Machine-op-inspct,White,Female,0,0,40,0
51,Private,HS-grad,Divorced,Prof-specialty,White,Female,0,0,43,0
54,Private,Some-college,Married,Prof-specialty,White,Male,0,0,40,1
42,Private,7th-8th,Married,Craft-repair,Other,Male,0,0,40,0
37,State-gov,Bachelors,Married,Exec-managerial,White,Male,0,0,50,1
51,Self-emp-not-inc,Some-college,Married,Craft-repair,White,Male,0,0,40,0
23,Private,Assoc,Never-married,Adm-clerical,White,Female,0,0,40,0
27,State-gov,Bachelors,Never-married,Prof-specialty,Black,Female,0,0,40,0
37,Private,Assoc,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,42,1
29,Private,HS-grad,Married,Machine-op-inspct,White,Male,0,0,45,0
22,Private,Bachelors,Never-married,Adm-clerical,White,Male,0,0,20,0
60,State-gov,Assoc,Widowed,Other-service,Black,Female,0,0,37,0
35,Private,11th,Separated,Other-service,White,Male,0,0,20,0
45,Private,Assoc,Divorced,Adm-clerical,White,Female,0,0,40,0
30,Private,HS-grad,Married,Machine-op-inspct,Asian-Pac-Islander,Male,0,0,40,1
43,Self-emp-inc,Some-college,Married,Exec-managerial,White,Male,0,0,70,1
32,State-gov,Masters,Never-married,Adm-clerical,White,Female,0,0,38,0
35,Private,HS-grad,Married,Craft-repair,White,Male,0,0,42,0
32,Private,Assoc,Divorced,Other-service,Black,Female,0,0,40,0
61,Private,Assoc,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,0,0,40,1
42,Self-emp-inc,Bachelors,Married,Sales,White,Male,0,0,60,1
21,Private,Some-college,Never-married,Sales,White,Female,0,0,35,0
21,Private,Some-college,Never-married,Sales,White,Female,0,0,20,0
26,Private,Bachelors,Never-married,Exec-managerial,White,Female,0,0,40,0
36,State-gov,HS-grad,Married,Exec-managerial,White,Male,0,0,60,1
24,Private,Bachelors,Married,Sales,White,Male,0,0,40,0
47,Private,Bachelors,Married,Exec-managerial,White,Male,0,0,57,1
51,Private,Assoc,Divorced,Tech-support,White,Male,0,0,30,0
67,Private,Some-college,Widowed,Sales,White,Female,0,0,25,0
49,Private,HS-grad,Married,Farming-fishing,White,Male,0,0,25,0
61,Private,7th-8th,Divorced,Machine-op-inspct,White,Female,0,0,40,0
36,Private,HS-grad,Married,Craft-repair,Black,Male,0,0,35,0
19,Private,Some-college,Never-married,Tech-support,Asian-Pac-Islander,Male,0,0,40,0
29,Self-emp-not-inc,Some-college,Married,Craft-repair,White,Male,0,0,35,0
21,Private,Some-college,Never-married,Sales,White,Male,0,0,40,0
22,Private,HS-grad,Separated,Sales,White,Female,0,0,40,0
33,Private,Bachelors,Married,Exec-managerial,White,Male,0,0,65,1
36,Private,Bachelors,Never-married,Sales,Asian-Pac-Islander,Female,0,0,50,0
37,Private,Bachelors,Never-married,Transport-moving,White,Male,0,0,46,0
35,Private,Assoc,Married-AF-spouse,Adm-clerical,White,Female,0,0,40,0
17,Private,10th,Never-married,Priv-house-serv,White,Male,0,0,30,0
37,Private,HS-grad,Married,Craft-repair,White,Male,0,0,60,1
28,Private,Some-college,Married,Craft-repair,White,Male,0,0,40,1
42,Private,Some-college,Divorced,Machine-op-inspct,White,Female,0,0,40,0
26,Private,Some-college,Never-married,Farming-fishing,White,Female,0,0,65,0
45,Local-gov,11th,Married,Other-service,Black,Male,0,0,50,0
32,Private,Bachelors,Married,Craft-repair,White,Male,0,0,44,1
63,Private,Some-college,Widowed,Adm-clerical,White,Female,0,0,43,0
22,Private,Some-college,Never-married,Prof-specialty,Asian-Pac-Islander,Female,0,0,20,0
36,Private,Some-college,Married,Exec-managerial,White,Male,0,0,55,1
45,State-gov,HS-grad,Married,Exec-managerial,White,Female,0,0,40,0
34,Self-emp-not-inc,Prof-school,Married,Prof-specialty,White,Male,0,0,55,1
27,State-gov,Bachelors,Never-married,Prof-specialty,White,Male,0,0,60,0
47,Self-emp-not-inc,HS-grad,Married,Farming-fishing,White,Male,0,0,56,1
46,Private,7th-8th,Never-married,Other-service,White,Male,0,0,52,0
28,Private,Some-college,Never-married,Machine-op-inspct,White,Female,0,0,40,0
45,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,0,0,40,0
26,Private,Bachelors,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0,0,40,0
32,Self-emp-not-inc,10th,Married,Exec-managerial,White,Male,0,0,45,0
30,Local-gov,12th,Married,Adm-clerical,White,Female,0,0,40,0
59,Private,10th,Married,Transport-moving,White,Male,0,0,40,0
58,State-gov,Doctorate,Never-married,Exec-managerial,White,Female,0,0,43,1
45,Private,Some-college,Divorced,Handlers-cleaners,White,Male,0,0,30,0
76,Self-emp-not-inc,Some-college,Widowed,Transport-moving,White,Male,0,0,40,0
38,Private,HS-grad,Divorced,Adm-clerical,White,Female,0,0,40,0
32,Private,Masters,Never-married,Sales,Black,Male,0,0,40,0
38,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,White,Male,0,0,50,0
30,Private,Assoc,Never-married,Prof-specialty,Black,Female,0,0,36,0
53,Self-emp-inc,Assoc,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1
27,State-gov,Bachelors,Never-married,Prof-specialty,White,Male,0,0,50,0
44,Local-gov,Assoc,Married-civ-spouse,Farming-fishing,White,Male,0,0,30,0
35,Private,Masters,Married,Exec-managerial,Asian-Pac-Islander,Male,0,0,50,1
36,Private,1st-4th,Never-married,Other-service,Other,Female,0,0,40,0
51,Private,Some-college,Married,Exec-managerial,White,Female,0,0,10,1
42,Local-gov,HS-grad,Married,Transport-moving,White,Male,0,0,40,0
45,Private,HS-grad,Married,Handlers-cleaners,White,Male,0,0,40,0
36,Private,7th-8th,Married,Machine-op-inspct,White,Male,0,0,40,0
57,Federal-gov,HS-grad,Married,Craft-repair,Black,Male,0,0,40,1
27,Private,HS-grad,Divorced,Tech-support,White,Female,0,0,45,0
29,Private,Bachelors,Married,Sales,White,Male,0,0,55,0
38,Self-emp-not-inc,Bachelors,Never-married,Craft-repair,Amer-Indian-Eskimo,Male,0,0,30,0
29,Private,HS-grad,Married,Craft-repair,White,Male,0,0,50,0
25,Private,Assoc,Never-married,Prof-specialty,White,Male,0,0,55,0
34,Local-gov,Masters,Never-married,Prof-specialty,White,Male,0,0,35,0
37,State-gov,Some-college,Married,Exec-managerial,White,Male,0,0,38,0
37,Private,HS-grad,Married,Craft-repair,White,Male,0,0,45,0
18,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,0,0,25,0
24,Private,Assoc,Never-married,Craft-repair,White,Male,0,0,40,0
17,Private,12th,Never-married,Other-service,White,Female,0,0,30,0
35,Private,Bachelors,Divorced,Sales,White,Female,0,0,40,0
31,Private,Assoc,Separated,Tech-support,Black,Female,0,0,32,0
29,Private,Assoc,Never-married,Craft-repair,White,Male,0,0,60,0
