age,workclass,education,marital.status,race,sex,hours.per.week,income
18,Private,Some-college,Never-married,White,Female,20,0
27,Private,Masters,Never-married,White,Male,40,0
57,Private,Assoc,Divorced,White,Female,40,0
38,Private,HS-grad,Married,White,Female,60,0
67,Private,Bachelors,Married,White,Male,40,1
26,Private,11th,Separated,White,Female,20,0
21,Private,HS-grad,Never-married,White,Male,40,0
17,Private,10th,Never-married,White,Male,15,0
31,Private,HS-grad,Married,White,Male,40,0
51,Self-emp-not-inc,Assoc,Separated,Black,Male,30,0
29,Private,Bachelors,Married,White,Male,40,1
28,Private,Bachelors,Never-married,White,Male,40,1
32,Private,Assoc,Married-civ-spouse,White,Male,45,1
26,Private,Some-college,Married,White,Male,40,1
28,Local-gov,Bachelors,Divorced,White,Female,40,0
40,Private,Masters,Never-married,White,Female,40,0
51,Private,7th-8th,Never-married,White,Male,19,0
62,Private,Some-college,Married,Black,Male,20,0
54,Private,10th,Married,White,Male,60,0
55,Private,HS-grad,Separated,White,Female,16,0
24,Private,HS-grad,Never-married,White,Male,20,0
27,Private,Masters,Never-married,White,Male,45,0
18,Private,HS-grad,Never-married,White,Male,30,0
21,Private,HS-grad,Never-married,White,Female,40,0
44,Self-emp-not-inc,Some-college,Married,Asian-Pac-Islander,Male,80,1
38,Private,Bachelors,Married,White,Male,40,1
39,Private,Bachelors,Married,White,Male,50,1
27,Private,HS-grad,Married,White,Male,40,0
35,Private,11th,Divorced,Black,Male,40,0
60,Private,Some-college,Married,White,Male,40,0
38,Private,HS-grad,Married,White,Male,40,0
37,Private,Some-college,Separated,Black,Male,35,0
43,Private,Some-college,Divorced,White,Female,40,0
49,State-gov,Some-college,Divorced,White,Female,50,0
17,Private,10th,Never-married,White,Female,25,0
32,Private,HS-grad,Never-married,White,Male,60,0
23,Private,Bachelors,Never-married,White,Female,38,0
25,Private,Bachelors,Never-married,White,Female,40,0
46,Local-gov,11th,Never-married,White,Male,40,0
29,Private,Bachelors,Never-married,Other,Female,50,0
44,Private,Masters,Married,White,Male,45,1
60,Self-emp-not-inc,Prof-school,Married,White,Male,45,1
30,Local-gov,Assoc,Divorced,Amer-Indian-Eskimo,Female,40,0
24,Private,Some-college,Never-married,White,Female,17,0
17,Private,10th,Never-married,White,Female,10,0
31,Private,Assoc,Never-married,White,Female,40,0
52,Private,Some-college,Married,White,Male,40,1
39,Private,Bachelors,Never-married,Asian-Pac-Islander,Female,35,0
73,Self-emp-inc,Bachelors,Married,White,Male,50,1
38,Private,HS-grad,Never-married,Black,Female,24,0
48,Private,HS-grad,Divorced,Black,Female,20,0
60,Private,10th,Widowed,White,Female,40,0
26,Private,HS-grad,Never-married,White,Male,40,0
20,Private,HS-grad,Never-married,White,Male,40,0
54,State-gov,Doctorate,Never-married,White,Female,40,1
50,Local-gov,HS-grad,Married,Black,Male,40,0
20,Private,Some-college,Never-married,White,Female,40,0
23,Private,Some-college,Never-married,Black,Male,22,0
35,Private,Assoc,Married-civ-spouse,White,Male,40,1
43,Private,10th,Never-married,Black,Male,40,0
50,Private,HS-grad,Married,White,Male,32,0
58,Private,1st-4th,Separated,Black,Male,50,0
55,State-gov,Assoc,Divorced,Asian-Pac-Islander,Male,40,0
29,Private,Bachelors,Married,White,Male,45,1
47,Private,Some-college,Divorced,White,Female,40,0
39,Private,HS-grad,Married,Black,Female,40,0
63,Local-gov,HS-grad,Married,White,Female,35,1
27,Private,HS-grad,Never-married,White,Male,60,0
38,Private,Some-college,Never-married,White,Female,40,0
25,Private,HS-grad,Never-married,White,Male,65,0
31,Private,HS-grad,Married,White,Male,52,0
40,Federal-gov,Some-college,Never-married,White,Female,40,0
42,Private,Doctorate,Never-married,White,Male,50,0
52,Private,HS-grad,Married,White,Male,40,1
46,Private,Bachelors,Married,White,Male,40,1
31,Private,Some-college,Separated,White,Female,50,0
33,Private,HS-grad,Divorced,White,Female,40,0
58,Private,HS-grad,Never-married,White,Female,40,0
54,Private,Bachelors,Married,White,Male,40,1
28,Private,HS-grad,Married,White,Male,40,0
24,Self-emp-not-inc,7th-8th,Married,White,Male,40,0
39,Private,Bachelors,Never-married,White,Female,40,0
60,Federal-gov,Some-college,Married,White,Male,40,0
22,Private,HS-grad,Never-married,White,Female,40,0
27,Private,Bachelors,Never-married,White,Female,40,0
35,Private,Bachelors,Married,White,Male,45,1
47,Private,Bachelors,Married,White,Male,50,0
33,Self-emp-not-inc,Bachelors,Married,White,Female,50,1
40,Self-emp-inc,Bachelors,Married,White,Male,45,1
26,Private,Assoc,Separated,Other,Female,40,0
54,Self-emp-not-inc,Bachelors,Married,White,Male,50,1
60,Private,7th-8th,Divorced,White,Male,40,0
32,Private,Masters,Never-married,White,Female,40,0
19,State-gov,Some-college,Never-married,White,Female,15,0
31,Private,11th,Never-married,White,Female,48,0
29,Private,HS-grad,Separated,White,Female,25,0
39,Private,HS-grad,Never-married,Black,Female,40,0
26,Private,HS-grad,Divorced,White,Female,35,0
27,Private,Assoc,Never-married,White,Male,40,0
52,Private,9th,Widowed,White,Female,40,0
50,Local-gov,Some-college,Divorced,Black,Female,40,0
51,Private,HS-grad,Married,White,Male,45,1
51,Federal-gov,HS-grad,Married,White,Male,40,1
40,Private,HS-grad,Married,White,Male,40,1
61,Private,7th-8th,Widowed,Black,Male,40,0
35,Private,HS-grad,Divorced,White,Male,40,0
31,Private,Masters,Married,White,Male,40,1
20,Private,HS-grad,Never-married,White,Male,40,0
35,Private,Some-college,Separated,White,Male,40,0
51,Private,HS-grad,Married,White,Male,40,1
39,Self-emp-inc,Masters,Divorced,Asian-Pac-Islander,Male,99,1
69,Self-emp-not-inc,9th,Married,White,Male,25,0
21,Private,Some-college,Never-married,White,Male,20,0
24,Private,Bachelors,Never-married,White,Male,55,0
55,Private,HS-grad,Married,Black,Male,40,0
42,Self-emp-not-inc,HS-grad,Married,White,Male,45,0
48,Private,11th,Married,White,Female,40,0
31,Private,Bachelors,Never-married,White,Female,42,0
52,Private,Assoc,Married-civ-spouse,White,Male,40,1
30,Private,Some-college,Never-married,White,Female,40,0
29,Private,HS-grad,Never-married,White,Male,40,0
32,Private,Some-college,Married,White,Male,40,0
56,Private,9th,Married,White,Male,40,0
40,Private,Some-college,Married,White,Male,40,0
20,Private,Some-college,Never-married,White,Female,10,0
36,Private,Some-college,Separated,White,Male,40,0
45,Private,Bachelors,Never-married,White,Male,40,0
38,Private,9th,Married,White,Male,40,0
60,State-gov,Prof-school,Married,White,Male,40,1
70,Self-emp-not-inc,Masters,Married,Black,Male,40,0
21,Private,Some-college,Never-married,White,Female,30,0
57,Private,HS-grad,Widowed,White,Female,40,0
33,Private,HS-grad,Married,White,Male,48,0
28,Private,11th,Married,White,Female,40,0
32,Private,Some-college,Married,White,Male,40,0
18,Private,11th,Never-married,White,Male,30,0
45,Private,Some-college,Divorced,White,Female,20,0
22,Private,HS-grad,Never-married,White,Female,40,0
38,Private,Bachelors,Never-married,White,Female,8,0
37,Private,Assoc,Divorced,White,Female,40,0
23,Private,Bachelors,Never-married,White,Male,40,0
59,Private,7th-8th,Married,White,Male,40,0
18,Private,HS-grad,Never-married,White,Male,25,0
30,Private,Bachelors,Never-married,White,Female,40,0
50,Private,Some-college,Married,White,Male,45,1
48,Private,9th,Divorced,White,Female,40,0
60,Private,HS-grad,Married,White,Male,40,0
46,Private,HS-grad,Separated,White,Female,50,0
39,Private,Bachelors,Married,White,Male,60,1
55,Local-gov,Some-college,Married,White,Male,40,1
17,Private,11th,Never-married,White,Male,15,0
46,Private,Bachelors,Married,White,Male,55,1
50,Private,HS-grad,Divorced,White,Female,65,0
32,Private,Bachelors,Never-married,Black,Male,30,0
18,Private,HS-grad,Never-married,White,Female,40,0
34,Private,HS-grad,Separated,Black,Male,40,0
50,Private,Bachelors,Divorced,White,Male,45,1
32,Private,11th,Married,White,Male,55,0
23,Local-gov,Bachelors,Never-married,Black,Female,40,0
26,Private,Bachelors,Never-married,White,Male,50,0
46,Private,Assoc,Divorced,White,Female,50,0
43,Self-emp-inc,Some-college,Married,White,Male,55,0
32,Private,HS-grad,Married,White,Male,60,1
37,State-gov,Assoc,Divorced,White,Female,38,0
48,Private,Some-college,Married,White,Male,45,1
43,Private,HS-grad,Married,White,Male,40,0
51,Local-gov,10th,Widowed,White,Female,24,0
30,Private,HS-grad,Never-married,White,Male,50,0
34,State-gov,Masters,Married,White,Male,50,1
34,Private,HS-grad,Married,Amer-Indian-Eskimo,Male,40,0
41,Private,Bachelors,Married,White,Male,60,1
53,Private,10th,Divorced,White,Female,48,0
42,Private,Preschool,Married,White,Male,40,0
18,Private,HS-grad,Never-married,White,Female,30,0
81,Private,Bachelors,Widowed,White,Male,50,1
40,Private,Assoc,Married-civ-spouse,White,Male,40,0
26,Private,Bachelors,Never-married,White,Female,35,0
20,Private,Some-college,Never-married,White,Female,15,0
41,Private,HS-grad,Never-married,White,Female,50,0
49,State-gov,Masters,Married,White,Male,45,1
22,Private,Some-college,Never-married,White,Female,20,0
46,Private,Bachelors,Divorced,White,Male,45,1
35,Private,HS-grad,Married,White,Female,40,1
34,Private,Bachelors,Separated,White,Female,35,0
29,Local-gov,Masters,Married,White,Female,40,1
35,Private,Bachelors,Never-married,White,Male,37,0
29,Private,Some-college,Married,White,Male,40,0
21,Private,Some-college,Never-married,White,Female,30,0
52,Self-emp-not-inc,Some-college,Married,White,Male,95,1
45,Private,HS-grad,Married,White,Male,40,0
43,Private,HS-grad,Married,Black,Male,40,0
35,Private,10th,Never-married,White,Male,40,0
30,Private,HS-grad,Married,White,Male,40,0
45,Private,HS-grad,Never-married,White,Female,40,0
29,Private,Some-college,Never-married,White,Female,20,0
29,State-gov,10th,Never-married,Black,Female,40,0
33,Private,Bachelors,Never-married,White,Female,40,0
17,Private,10th,Never-married,Black,Male,15,0
52,Private,HS-grad,Divorced,White,Female,25,0
24,Private,Some-college,Separated,White,Female,35,0
32,State-gov,HS-grad,Married,White,Male,40,1
33,Private,Bachelors,Never-married,White,Female,40,0
30,Private,7th-8th,Never-married,White,Male,38,0
28,Private,HS-grad,Never-married,White,Male,40,0
62,Without-pay,Assoc,Married-civ-spouse,White,Male,50,0
32,Private,Assoc,Never-married,White,Female,64,0
26,Private,HS-grad,Married,White,Male,40,1
57,Federal-gov,Some-college,Married,White,Male,40,1
35,Self-emp-not-inc,Bachelors,Married,White,Male,50,1
19,Private,HS-grad,Never-married,White,Male,16,0
49,Private,Bachelors,Never-married,White,Male,45,1
38,Private,11th,Married,White,Female,32,0
30,Private,HS-grad,Never-married,White,Male,40,0
32,Private,11th,Married,White,Male,40,0
32,Private,HS-grad,Married,White,Female,50,1
46,Private,Assoc,Never-married,White,Female,40,0
22,Private,HS-grad,Never-married,White,Male,50,0
47,Local-gov,Some-college,Married,White,Male,50,0
57,Self-emp-not-inc,Some-college,Married,White,Female,25,1
47,Private,Some-college,Divorced,Black,Female,40,0
41,Private,Bachelors,Married,White,Male,56,1
36,Local-gov,HS-grad,Married,White,Male,40,0
32,Private,Bachelors,Married,White,Male,60,0
37,Private,11th,Married,White,Male,40,0
36,Self-emp-inc,HS-grad,Married,White,Male,45,0
17,Private,10th,Never-married,White,Male,15,0
23,Private,Some-college,Never-married,White,Female,15,0
37,Self-emp-not-inc,HS-grad,Married,White,Male,42,0
35,Federal-gov,Some-college,Never-married,White,Female,40,0
56,Self-emp-not-inc,HS-grad,Divorced,White,Male,50,0
52,Private,Bachelors,Married,Asian-Pac-Islander,Male,40,0
37,Local-gov,Bachelors,Married,White,Male,45,1
48,State-gov,Doctorate,Married,White,Male,65,1
24,Private,HS-grad,Divorced,White,Female,40,0
33,Private,Assoc,Married-civ-spouse,White,Male,40,0
39,Private,Assoc,Married-civ-spouse,Asian-Pac-Islander,Male,40,0
34,Private,HS-grad,Divorced,Black,Male,42,0
23,Private,Some-college,Never-married,Other,Male,24,0
18,Private,HS-grad,Never-married,White,Male,25,0
20,Private,12th,Never-married,White,Male,40,0
54,Private,Masters,Married,White,Male,55,1
19,Private,Some-college,Never-married,White,Male,40,0
53,Private,HS-grad,Married,White,Male,46,1
28,Private,HS-grad,Never-married,White,Male,40,0
35,Private,HS-grad,Married,White,Male,40,0
20,Private,Some-college,Never-married,White,Female,20,0
31,Private,Some-college,Divorced,White,Female,50,0
37,Private,Doctorate,Separated,White,Female,40,0
64,Private,12th,Married,White,Male,40,0
42,Private,Some-college,Married,White,Male,40,1
27,Private,Some-college,Divorced,White,Male,50,0
36,Self-emp-not-inc,Some-college,Never-married,White,Female,50,0
36,Private,Some-college,Married,White,Male,40,1
23,Private,HS-grad,Never-married,Black,Male,40,0
24,Private,11th,Never-married,Black,Male,35,0
22,Private,HS-grad,Never-married,White,Female,40,0
62,Private,Bachelors,Married,White,Male,40,1
19,Private,HS-grad,Never-married,White,Male,40,0
20,Private,HS-grad,Never-married,White,Male,30,0
57,Private,HS-grad,Never-married,White,Female,40,0
19,Private,HS-grad,Never-married,White,Male,35,0
37,Local-gov,Masters,Married,White,Female,45,1
35,Self-emp-inc,HS-grad,Married,White,Male,65,1
17,Private,12th,Never-married,White,Female,20,0
36,Local-gov,Some-college,Divorced,White,Female,35,0
50,Private,Some-college,Married,White,Male,40,1
27,State-gov,Doctorate,Never-married,White,Male,77,0
25,Private,HS-grad,Separated,Black,Male,40,0
47,Self-emp-inc,Assoc,Widowed,White,Female,67,0
29,State-gov,Masters,Married,White,Female,45,1
19,Private,HS-grad,Never-married,White,Female,40,0
49,Private,Some-college,Married,White,Male,40,0
31,Private,Prof-school,Married,White,Male,25,1
43,Federal-gov,Assoc,Married-civ-spouse,Black,Female,40,0
56,Self-emp-not-inc,11th,Married,White,Male,40,0
42,Private,HS-grad,Divorced,White,Female,40,0
45,Federal-gov,Some-college,Married,White,Male,56,1
40,Private,Bachelors,Widowed,White,Female,40,0
44,Private,Some-college,Divorced,White,Female,38,0
36,Private,HS-grad,Divorced,White,Female,40,0
19,Private,Some-college,Never-married,White,Female,20,0
53,Local-gov,HS-grad,Married,White,Female,40,1
72,Self-emp-not-inc,Some-college,Married,White,Male,35,0
46,Private,Assoc,Married-civ-spouse,Amer-Indian-Eskimo,Male,60,0
33,Private,Some-college,Separated,White,Female,37,0
22,Private,9th,Never-married,Asian-Pac-Islander,Male,40,0
46,Private,9th,Married,White,Male,43,0
33,Private,HS-grad,Never-married,White,Female,20,0
32,Private,Preschool,Married,White,Male,40,0
52,Self-emp-not-inc,HS-grad,Divorced,White,Male,40,0
27,Private,HS-grad,Never-married,White,Female,40,0
48,State-gov,HS-grad,Married,White,Male,72,1
22,Private,Some-college,Never-married,White,Female,35,0
25,Private,HS-grad,Divorced,White,Male,50,0
38,Private,Assoc,Married-civ-spouse,White,Male,40,0
37,Private,HS-grad,Married,White,Male,50,0
49,Private,Some-college,Divorced,White,Female,40,0
40,Self-emp-not-inc,Bachelors,Married,White,Male,30,0
31,Private,Some-college,Never-married,Black,Female,40,0
40,Self-emp-not-inc,HS-grad,Married,White,Male,45,0
25,Private,HS-grad,Divorced,White,Female,37,0
19,Private,12th,Never-married,White,Female,30,0
35,Self-emp-inc,HS-grad,Never-married,White,Male,60,0
28,Private,HS-grad,Divorced,White,Female,50,0
33,Private,Some-college,Married,White,Male,41,0
20,Private,HS-grad,Never-married,White,Male,40,0
45,Self-emp-not-inc,Bachelors,Never-married,White,Female,35,0
36,Private,Bachelors,Married,White,Male,50,1
34,Private,Some-college,Married,White,Male,45,0
32,Private,Some-college,Never-married,White,Female,40,0
19,Private,Some-college,Never-married,White,Male,25,0
24,Private,HS-grad,Never-married,White,Female,40,0
34,Private,Some-college,Married,White,Male,40,1
32,Private,HS-grad,Never-married,White,Female,35,0
37,Private,HS-grad,Married,White,Male,45,1
31,Private,Some-college,Separated,White,Female,40,0
21,Private,Some-college,Never-married,White,Female,35,0
47,Private,HS-grad,Married,White,Male,85,1
23,Private,Some-college,Married,White,Male,40,0
33,Private,Masters,Married,White,Male,40,1
17,Private,HS-grad,Never-married,White,Male,20,0
67,Private,HS-grad,Married,White,Male,24,0
57,Private,Masters,Married,White,Male,55,1
17,Private,11th,Never-married,White,Male,20,0
53,Private,HS-grad,Married,White,Male,40,0
24,State-gov,HS-grad,Married,White,Male,49,1
48,Self-emp-not-inc,Some-college,Married,White,Male,40,0
38,Private,HS-grad,Separated,Black,Male,40,0
51,Private,HS-grad,Married,White,Male,46,1
18,Private,HS-grad,Never-married,White,Female,10,0
23,Private,Some-college,Separated,White,Female,40,0
42,Private,Some-college,Married,White,Male,60,1
39,Private,HS-grad,Never-married,White,Male,40,0
39,Private,Some-college,Never-married,Black,Female,40,0
21,Self-emp-not-inc,Some-college,Never-married,White,Male,40,0
26,Private,7th-8th,Never-married,White,Male,40,0
54,Federal-gov,Some-college,Married,White,Male,40,0
34,Private,Some-college,Divorced,White,Female,40,0
32,State-gov,HS-grad,Never-married,White,Male,40,0
59,Self-emp-not-inc,7th-8th,Married,White,Male,40,0
54,Private,Bachelors,Widowed,White,Female,40,0
54,Private,Bachelors,Married,White,Male,40,0
33,Private,HS-grad,Married,White,Male,60,0
37,Private,HS-grad,Married,White,Female,40,0
47,Private,Bachelors,Divorced,White,Female,25,0
51,Private,HS-grad,Divorced,White,Female,40,0
45,Private,HS-grad,Married,White,Male,40,0
19,Private,HS-grad,Never-married,White,Female,30,0
58,Self-emp-inc,Doctorate,Married,White,Male,24,1
51,Private,HS-grad,Never-married,White,Female,40,0
45,Self-emp-not-inc,Masters,Never-married,White,Female,60,0
59,Private,HS-grad,Divorced,Black,Female,40,0
45,Self-emp-not-inc,Bachelors,Married,White,Male,40,1
29,Local-gov,Bachelors,Never-married,Black,Female,42,0
28,Private,11th,Never-married,Black,Female,40,0
18,Self-emp-not-inc,11th,Never-married,White,Female,40,0
49,Private,Bachelors,Divorced,White,Female,50,0
46,Private,HS-grad,Divorced,White,Male,30,0
56,Private,Bachelors,Never-married,White,Female,45,0
41,Private,Assoc,Divorced,Black,Female,50,0
30,Private,HS-grad,Married,White,Male,40,0
62,Private,HS-grad,Widowed,Black,Female,40,0
19,Private,HS-grad,Never-married,White,Female,40,0
29,Private,HS-grad,Married,Black,Female,40,0
36,Private,7th-8th,Married,White,Male,35,0
36,Private,HS-grad,Never-married,White,Male,40,0
29,Self-emp-not-inc,HS-grad,Married,White,Male,40,0
17,Private,10th,Never-married,White,Male,20,0
18,Private,HS-grad,Never-married,White,Female,20,0
